,ds,seasonality_yearly_fact,seasonality_custom,trend_fact,regressor,event_fact,y,yhat1,residual1,trend,season_yearly,season_custom_seasonality,events_multiplicative,event_event,future_regressors_multiplicative,future_regressor_regressor
924,2022-07-13,0.3386068581555619,0.9555824165699621,0.8270227182144281,0.30379746835443033,0,2.1485940581470326,2.1479084491729736,-0.0006856089740590043,3.072863817214966,-0.11630609631538391,-0.26368528604507446,0.0,0.0,0.07898379117250443,0.40182194113731384
925,2022-07-14,0.33622070951282795,0.8369792433995575,0.8266241530490237,0.2911392405063291,0,2.037082298585259,2.0367496013641357,-0.00033269722112327926,3.0713624954223633,-0.11695735901594162,-0.2955934405326843,0.0,0.0,0.0756928026676178,0.38507938385009766
926,2022-07-15,0.33392703270439006,0.7530200802007183,0.8262255878836191,0.2784810126582279,0,1.9543772436400146,1.9544103145599365,3.307091992188482e-05,3.0698611736297607,-0.11758485436439514,-0.318172425031662,0.0,0.0,0.07240181416273117,0.36833682656288147
927,2022-07-16,0.3316854054496473,0.5597482758725323,0.8258270227182145,0.26582278481012656,0,1.7815206846656593,1.781850814819336,0.00033013015367666654,3.068359613418579,-0.11819932609796524,-0.370193749666214,0.0,0.0,0.06911081820726395,0.3515942096710205
928,2022-07-17,0.32945521410876083,0.2616974408119313,0.82542845755281,0.2784810126582279,0,1.5432488344184712,1.5430656671524048,-0.00018316726606637523,3.0668580532073975,-0.11881165951490402,-0.4504479467868805,0.0,0.0,0.07240181416273117,0.36833682656288147
929,2022-07-18,0.32719600998133497,0.02477744563246842,0.8250298923874054,0.2911392405063291,0,1.3556170908603724,1.3548755645751953,-0.0007415262851770965,3.0653562545776367,-0.11943258345127106,-0.5142641663551331,0.0,0.0,0.0756928026676178,0.38507938385009766
930,2022-07-19,0.32486786563244463,4.3520742565306136e-13,0.8246313272220008,0.30379746835443033,0,1.3430484559664189,1.3417872190475464,-0.001261236918872477,3.0638554096221924,-0.12007277458906174,-0.5209702253341675,0.0,0.0,0.07898379117250443,0.40182194113731384
931,2022-07-20,0.3224317282906858,0.14303765033452542,0.8242327620565963,0.31645569620253167,0,1.4687210262031776,1.4670169353485107,-0.0017040908546668287,3.0623538494110107,-0.12074262648820877,-0.48248329758644104,0.0,0.0,0.08227478712797165,0.4185645580291748
932,2022-07-21,0.3198497673797122,0.2402921098521757,0.8238341968911918,0.30379746835443033,0,1.535576973824998,1.534186601638794,-0.0013903721862040808,3.06085205078125,-0.12145210802555084,-0.45630308985710144,0.0,0.0,0.07898379117250443,0.40182194113731384
933,2022-07-22,0.31708571327700313,0.14736241875916573,0.8234356317257873,0.31645569620253167,0,1.4664596688486071,1.4646687507629395,-0.0017909180856676699,3.0593504905700684,-0.12221090495586395,-0.4813123345375061,0.0,0.0,0.08227478712797165,0.4185645580291748
934,2022-07-23,0.3141051844595424,0.009921202111477234,0.8230370665603827,0.30379746835443033,0,1.3397593704348563,1.3382809162139893,-0.0014784542208670093,3.057849168777466,-0.12302811443805695,-0.5183013677597046,0.0,0.0,0.07898379117250443,0.40182194113731384
935,2022-07-24,0.3108760002755723,0.2179946984388917,0.8226385013949781,0.31645569620253167,0,1.518036540099115,1.516235113143921,-0.0018014269551940298,3.0563478469848633,-0.12391222268342972,-0.46226879954338074,0.0,0.0,0.08227478712797165,0.4185645580291748
936,2022-07-25,0.3073684766906097,1.084588136419029,0.8222399362295737,0.30379746835443033,0,2.2165566640336296,2.215278148651123,-0.001278515382506562,3.0548462867736816,-0.12487111240625381,-0.22894422709941864,0.0,0.0,0.07898379117250443,0.40182194113731384
937,2022-07-26,0.3035557024815719,2.5180685820467437,0.8218413710641691,0.2911392405063291,0,3.380039214277178,3.379389762878418,-0.000649451398759826,3.0533447265625,-0.12591180205345154,0.15700191259384155,0.0,0.0,0.0756928026676178,0.38507938385009766
938,2022-07-27,0.2994137935014933,3.9988997592439146,0.8214428058987645,0.2784810126582279,0,4.581017775726144,4.580969333648682,-4.844207746224072e-05,3.0518434047698975,-0.12704065442085266,0.5556888580322266,0.0,0.0,0.07240181416273117,0.36833682656288147
939,2022-07-28,0.2949221228078778,4.916698310108835,0.82104424073336,0.26582278481012656,0,5.318267448591985,5.3186445236206055,0.00037707502862005526,3.050342082977295,-0.12826301157474518,0.8027745485305786,0.0,0.0,0.06911081820726395,0.3515942096710205
940,2022-07-29,0.2900635246290928,4.999999999999414,0.8206456755679554,0.2784810126582279,0,5.390447669299876,5.390316486358643,-0.00013118294123337648,3.0488405227661133,-0.12958334386348724,0.8251705169677734,0.0,0.0,0.07240181416273117,0.36833682656288147
941,2022-07-30,0.284824470352011,4.480571462656548,0.8202471104025508,0.2911392405063291,0,4.967855475126999,4.967082500457764,-0.0007729746692355377,3.0473389625549316,-0.1310051530599594,0.6852861046791077,0.0,0.0,0.0756928026676178,0.38507938385009766
942,2022-07-31,0.27919521492768096,3.8650270178293713,0.8198485452371465,0.30379746835443033,0,4.4665510263795625,4.465161323547363,-0.001389702832199191,3.045837640762329,-0.13253094255924225,0.5195351839065552,0.0,0.0,0.07898379117250443,0.40182194113731384
943,2022-08-01,0.27316991232891885,3.5269447668334895,0.8194499800717419,0.2911392405063291,0,4.172027923012725,4.170860290527344,-0.0011676324853810982,3.0443363189697266,-0.13416211307048798,0.4285086393356323,0.0,0.0,0.0756928026676178,0.38507938385009766
944,2022-08-02,0.2667466989332743,3.4709357376504846,0.8190514149063373,0.2784810126582279,0,4.108495770503102,4.107666015625,-0.0008297548781017738,3.042834758758545,-0.13589903712272644,0.4134443998336792,0.0,0.0,0.07240181416273117,0.36833682656288147
945,2022-08-03,0.25992774396294827,3.4393801608683643,0.8186528497409328,0.2911392405063291,0,4.085443777012164,4.084264755249023,-0.00117902176314022,3.041332960128784,-0.13774104416370392,0.4049675762653351,0.0,0.0,0.0756928026676178,0.38507938385009766
946,2022-08-04,0.2527192663740403,3.215365790998639,0.8182542845755282,0.30379746835443033,0,3.9046133221673003,3.903024435043335,-0.0015888871239653213,3.0398313999176025,-0.13968633115291595,0.3446632921695709,0.0,0.0,0.07898379117250443,0.40182194113731384
947,2022-08-05,0.2451315178559208,2.821108396263734,0.8178557194101237,0.2911392405063291,0,3.5637074632493104,3.5623536109924316,-0.0013538522568787847,3.038330078125,-0.14173202216625214,0.2385101020336151,0.0,0.0,0.0756928026676178,0.38507938385009766
948,2022-08-06,0.2371787318740628,2.4484860189785644,0.8174571542447191,0.30379746835443033,0,3.2612144326798234,3.2593913078308105,-0.0018231248490128138,3.0368287563323975,-0.14387421309947968,0.13817812502384186,0.0,0.0,0.07898379117250443,0.40182194113731384
949,2022-08-07,0.2288790389659423,2.232519340119374,0.8170585890793145,0.31645569620253167,0,3.0867281205022277,3.084495782852173,-0.0022323376500548164,3.035327196121216,-0.14610791206359863,0.0800318568944931,0.0,0.0,0.08227478712797165,0.4185645580291748
950,2022-08-08,0.22025434876999783,2.116080349483687,0.81666002391391,0.3291139240506329,0,2.9934253595462526,2.9908456802368164,-0.0025796793094361448,3.033825635910034,-0.14842717349529266,0.048694461584091187,0.0,0.0,0.08556577563285828,0.435307115316391
951,2022-08-09,0.21133019954331567,1.9338513315811132,0.8162614587485054,0.31645569620253167,0,2.8256010528360362,2.8233981132507324,-0.0022029395853038203,3.0323243141174316,-0.1508251279592514,-0.0003494112752377987,0.0,0.0,0.08227478712797165,0.4185645580291748
952,2022-08-10,0.2021355761883301,1.606190070327086,0.8158628935831008,0.3291139240506329,0,2.559720526484138,2.557171106338501,-0.0025494201456370824,3.030822992324829,-0.15329387784004211,-0.08855022490024567,0.0,0.0,0.08556577563285828,0.435307115316391
953,2022-08-11,0.19270269807026508,1.227044047562333,0.8154643284176964,0.3417721518987342,0,2.2519201531881654,2.249018669128418,-0.002901484059747439,3.0293214321136475,-0.1558247059583664,-0.19061535596847534,0.0,0.0,0.0888567715883255,0.45204973220825195
954,2022-08-12,0.18306677815805283,0.9555824165695498,0.8150657632522919,0.35443037974683544,0,2.0320238062177065,2.028803825378418,-0.0032199808392885387,3.027819871902466,-0.15840816497802734,-0.26368528604507446,0.0,0.0,0.09214776009321213,0.46879228949546814
955,2022-08-13,0.17326575526410726,0.8369792433999907,0.8146671980868873,0.36708860759493667,0,1.936735707928843,1.9332464933395386,-0.0034892145893044013,3.0263185501098633,-0.1610340029001236,-0.2955934405326843,0.0,0.0,0.09543874859809875,0.4855348467826843
956,2022-08-14,0.1633400013845595,0.7530200802001419,0.8142686329214828,0.35443037974683544,0,1.8490334445995738,1.8459973335266113,-0.003036111072962422,3.0248172283172607,-0.1636914312839508,-0.318172425031662,0.0,0.0,0.09214776009321213,0.46879228949546814
957,2022-08-15,0.15333200635630462,0.5597482758710517,0.8138700677560782,0.3417721518987342,0,1.6723828897909434,1.6697592735290527,-0.002623616261890671,3.023315668106079,-0.16636896133422852,-0.370193749666214,0.0,0.0,0.0888567715883255,0.45204973220825195
958,2022-08-16,0.14328604224541996,0.26169744081238566,0.8134715025906736,0.35443037974683544,0,1.4312330386545526,1.4282453060150146,-0.002987732639537999,3.0218141078948975,-0.1690547913312912,-0.4504479467868805,0.0,0.0,0.09214776009321213,0.46879228949546814
959,2022-08-17,0.1332478100602278,0.024777445632561124,0.8130729374252692,0.36708860759493667,0,1.2400288087313516,1.2366304397583008,-0.0033983689730507916,3.020312786102295,-0.17173665761947632,-0.5142641663551331,0.0,0.0,0.09543874859809875,0.4855348467826843
960,2022-08-18,0.12326407154226038,5.223599330861362e-13,0.8126743722598646,0.379746835443038,0,1.2214584453344317,1.2176599502563477,-0.003798495078084052,3.018810987472534,-0.17440207302570343,-0.5209702253341675,0.0,0.0,0.09872974455356598,0.5022774338722229
961,2022-08-19,0.11338226892936976,0.1430376503342065,0.8122758070944601,0.36708860759493667,0,1.3187366989787366,1.31529700756073,-0.0034396914180065963,3.0173099040985107,-0.1770382970571518,-0.48248329758644104,0.0,0.0,0.09543874859809875,0.4855348467826843
962,2022-08-20,0.10365013570153292,0.24029210985265448,0.8118772419290555,0.35443037974683544,0,1.3788700827972038,1.3758481740951538,-0.0030219087020499913,3.01580810546875,-0.17963258922100067,-0.45630308985710144,0.0,0.0,0.09214776009321213,0.46879228949546814
963,2022-08-21,0.09411530141535485,0.14736241875898393,0.8114786767636509,0.3417721518987342,0,1.284773511176077,1.2822020053863525,-0.0025715057897244264,3.0143065452575684,-0.1821722835302353,-0.4813123345375061,0.0,0.0,0.0888567715883255,0.45204973220825195
964,2022-08-22,0.08482489380380354,0.009921202110036997,0.8110801115982464,0.35443037974683544,0,1.1753982176044144,1.1725884675979614,-0.0028097500064530045,3.012805223464966,-0.18464480340480804,-0.5183013677597046,0.0,0.0,0.09214776009321213,0.46879228949546814
965,2022-08-23,0.07582514136475671,0.21799469843867297,0.8106815464328418,0.3417721518987342,0,1.3259442451662822,1.3236191272735596,-0.0023251178927226057,3.0113039016723633,-0.18703778088092804,-0.46226879954338074,0.0,0.0,0.0888567715883255,0.45204973220825195
966,2022-08-24,0.06716097968274104,1.0845881364180074,0.8102829812674373,0.35443037974683544,0,2.030714593486703,2.0281982421875,-0.0025163512992030235,3.0098023414611816,-0.1893393099308014,-0.22894422709941864,0.0,0.0,0.09214776009321213,0.46879228949546814
967,2022-08-25,0.058875664724800214,2.5180685820468653,0.8098844161020328,0.3417721518987342,0,3.1737073424066375,3.1717140674591064,-0.0019932749475310985,3.00830078125,-0.19153788685798645,0.15700191259384155,0.0,0.0,0.0888567715883255,0.45204973220825195
968,2022-08-26,0.051010396323080576,3.9988997592428994,0.8094858509366282,0.3291139240506329,0,4.354243884297066,4.352739334106445,-0.0015045501906207903,3.0067994594573975,-0.19362255930900574,0.5556888580322266,0.0,0.0,0.08556577563285828,0.435307115316391
969,2022-08-27,0.043603955000152905,4.9166983101080834,0.8090872857712236,0.31645569620253167,0,5.078445062359848,5.077349662780762,-0.0010953995790865534,3.005298137664795,-0.19558307528495789,0.8027745485305786,0.0,0.0,0.08227478712797165,0.4185645580291748
970,2022-08-28,0.03669235521658798,4.99999999999937,0.8086887206058192,0.3291139240506329,0,5.147955735604591,5.146484375,-0.0014713606045910765,3.0037965774536133,-0.19740985333919525,0.8251705169677734,0.0,0.0,0.08556577563285828,0.435307115316391
971,2022-08-29,0.03030851801333201,4.48057146265605,0.8082901554404146,0.3417721518987342,0,4.730641101972156,4.728760719299316,-0.0018803826728399642,3.0022950172424316,-0.1990942656993866,0.6852861046791077,0.0,0.0,0.0888567715883255,0.45204973220825195
972,2022-08-30,0.024481965896024138,3.8650270178296022,0.80789159027501,0.3291139240506329,0,4.216081560008959,4.214532375335693,-0.0015491846732658132,3.000793695449829,-0.20062848925590515,0.5195351839065552,0.0,0.0,0.08556577563285828,0.435307115316391
973,2022-08-31,0.01923854265533198,3.5269447668335934,0.8074930251096055,0.3417721518987342,0,3.946989942116939,3.945147752761841,-0.0018421893550981672,2.9992918968200684,-0.20200574398040771,0.4285086393356323,0.0,0.0,0.0888567715883255,0.45204973220825195
974,2022-09-01,0.014600160645973359,3.4709357376505556,0.8070944599442009,0.3291139240506329,0,3.8858771981877256,3.884506940841675,-0.001370257346050785,2.997790813446045,-0.20322032272815704,0.4134443998336792,0.0,0.0,0.08556577563285828,0.435307115316391
975,2022-09-02,0.010584577852466581,3.439380160868602,0.8066958947787963,0.3417721518987342,0,3.865474478523109,3.863884925842285,-0.0015895526808238358,2.996289014816284,-0.20426757633686066,0.4049675762653351,0.0,0.0,0.0888567715883255,0.45204973220825195
976,2022-09-03,0.007205206855972479,3.2153657910000986,0.806297329613392,0.3291139240506329,0,3.670011397774916,3.6688694953918457,-0.0011419023830701036,2.9947876930236816,-0.20514409244060516,0.3446632921695709,0.0,0.0,0.08556577563285828,0.435307115316391
977,2022-09-04,0.004470957586382718,2.821108396263383,0.8058987644479874,0.3417721518987342,0,3.3584634295031757,3.3570282459259033,-0.0014351835772723476,2.9932861328125,-0.2058476209640503,0.2385101020336151,0.0,0.0,0.0888567715883255,0.45204973220825195
978,2022-09-05,0.0023861154949060825,2.4484860189795077,0.8055001992825829,0.35443037974683544,0,3.06517193353573,3.06343412399292,-0.0017378095428099982,2.9917848110198975,-0.20637717843055725,0.13817812502384186,0.0,0.0,0.09214776009321213,0.46879228949546814
979,2022-09-06,0.0009502565213637126,2.232519340119881,0.8051016341171783,0.36708860759493667,0,2.8988152939645624,2.8968000411987305,-0.002015252765831921,2.990283250808716,-0.20673298835754395,0.0800318568944931,0.0,0.0,0.09543874859809875,0.4855348467826843
980,2022-09-07,0.00015819995459942504,2.1160803494845872,0.8047030689517737,0.35443037974683544,0,2.7928579386315575,2.79129958152771,-0.0015583571038475519,2.988781690597534,-0.2069166600704193,0.048694461584091187,0.0,0.0,0.09214776009321213,0.46879228949546814
981,2022-09-08,1.9984014443252818e-15,1.9338513315802806,0.8043045037863692,0.3417721518987342,0,2.634598720470569,2.6335160732269287,-0.0010826472436402668,2.9872803688049316,-0.20693092048168182,-0.0003494112752377987,0.0,0.0,0.0888567715883255,0.45204973220825195
982,2022-09-09,0.00046097657345411935,1.6061900703268779,0.8039059386209646,0.35443037974683544,0,2.3804309436218962,2.3791236877441406,-0.0013072558777555976,2.9857821464538574,-0.20677992701530457,-0.08855022490024567,0.0,0.0,0.09214776009321213,0.46879228949546814
983,2022-09-10,0.001521785541242493,1.2270440475622342,0.80350737345556,0.36708860759493667,0,2.0856274820438427,2.084089756011963,-0.0015377260318798491,2.984286308288574,-0.20646890997886658,-0.19061535596847534,0.0,0.0,0.09543874859809875,0.4855348467826843
984,2022-09-11,0.003158528321126397,0.9555824165695516,0.8031088082901555,0.379746835443038,0,1.8780601344649015,1.876294493675232,-0.0017656407896695647,2.98279070854187,-0.20600450038909912,-0.26368528604507446,0.0,0.0,0.09872974455356598,0.5022774338722229
985,2022-09-12,0.005342900453469079,0.8369792434004697,0.8027102431247509,0.3924050632911392,0,1.7938384197649213,1.7918567657470703,-0.001981654017850998,2.981295347213745,-0.20539438724517822,-0.2955934405326843,0.0,0.0,0.1020207330584526,0.5190200209617615
986,2022-09-13,0.008042378445997644,0.7530200802001088,0.8023116779593463,0.379746835443038,0,1.7175962969316252,1.7160959243774414,-0.001500372554183782,2.979799509048462,-0.20464742183685303,-0.318172425031662,0.0,0.0,0.09872974455356598,0.5022774338722229
987,2022-09-14,0.01122044389262411,0.5597482758717409,0.801913112793942,0.36708860759493667,0,1.5541535841558054,1.5531013011932373,-0.0010522829625680963,2.978304386138916,-0.2037733644247055,-0.370193749666214,0.0,0.0,0.09543874859809875,0.4855348467826843
988,2022-09-15,0.014836843569446478,0.2616974408122752,0.8015145476285374,0.379746835443038,0,1.3275334125020295,1.326163649559021,-0.0013697629430085012,2.976808547973633,-0.20278333127498627,-0.4504479467868805,0.0,0.0,0.09872974455356598,0.5022774338722229
989,2022-09-16,0.018847883920774744,0.02477744563191081,0.8011159824631328,0.36708860759493667,0,1.1301454817324514,1.1290886402130127,-0.0010568415194387448,2.975313186645508,-0.2016889899969101,-0.5142641663551331,0.0,0.0,0.09543874859809875,0.4855348467826843
990,2022-09-17,0.023206758066409483,6.097899962753672e-13,0.8007174172977283,0.35443037974683544,0,1.1030980509637445,1.1023186445236206,-0.0007794064401238643,2.973817825317383,-0.20050299167633057,-0.5209702253341675,0.0,0.0,0.09214776009321213,0.46879228949546814
991,2022-09-18,0.027863903194745077,0.14303765033419485,0.8003188521323237,0.3417721518987342,0,1.210621283578625,1.2101354598999023,-0.00048582367872263,2.9723222255706787,-0.19923877716064453,-0.48248329758644104,0.0,0.0,0.0888567715883255,0.45204973220825195
992,2022-09-19,0.03276738594843043,0.24029210985259952,0.7999202869669192,0.3291139240506329,0,1.2816110217785124,1.2814735174179077,-0.00013750436060466775,2.9708266258239746,-0.19791020452976227,-0.45630308985710144,0.0,0.0,0.08556577563285828,0.435307115316391
993,2022-09-20,0.03786331317287728,0.1473624187590608,0.7995217218015147,0.3417721518987342,0,1.2208679772675683,1.2204325199127197,-0.0004354573548486229,2.9693310260772705,-0.19653181731700897,-0.4813123345375061,0.0,0.0,0.0888567715883255,0.45204973220825195
994,2022-09-21,0.043096265175162296,0.009921202111065897,0.7991231566361101,0.35443037974683544,0,1.1247241663217589,1.1240019798278809,-0.0007221864938780076,2.9678356647491455,-0.1951185166835785,-0.5183013677597046,0.0,0.0,0.09214776009321213,0.46879228949546814
995,2022-09-22,0.04840974843959944,0.21799469843936992,0.7987245914707056,0.36708860759493667,0,1.3047110726049056,1.30366051197052,-0.0010505606343855778,2.9663400650024414,-0.19368551671504974,-0.46226879954338074,0.0,0.0,0.09543874859809875,0.4855348467826843
996,2022-09-23,0.05374666456633781,1.0845881364191403,0.798326026305301,0.35443037974683544,0,1.9900393212462435,1.9892784357070923,-0.0007608855391512126,2.9648444652557373,-0.1922481507062912,-0.22894422709941864,0.0,0.0,0.09214776009321213,0.46879228949546814
997,2022-09-24,0.059049792040410054,2.5180685820478406,0.7979274611398964,0.36708860759493667,0,3.14719106310472,3.1459474563598633,-0.0012436067448566845,2.963348865509033,-0.19082170724868774,0.15700191259384155,0.0,0.0,0.09543874859809875,0.4855348467826843
998,2022-09-25,0.06426227730668876,3.9988997592443805,0.797528895974492,0.35443037974683544,0,4.320686498609847,4.3196120262146,-0.0010744723952473834,2.961853504180908,-0.18942143023014069,0.5556888580322266,0.0,0.0,0.09214776009321213,0.46879228949546814
999,2022-09-26,0.06932813151594641,4.916698310108601,0.7971303308090874,0.3417721518987342,0,5.044080186148491,5.043173313140869,-0.0009068730076222664,2.960357904434204,-0.188062384724617,0.8027745485305786,0.0,0.0,0.0888567715883255,0.45204973220825195
1000,2022-09-27,0.07419272922627829,4.999999999999512,0.7967317656436828,0.3291139240506329,0,5.101717815822866,5.101011276245117,-0.0007065395777487993,2.9588623046875,-0.1867591142654419,0.8251705169677734,0.0,0.0,0.08556577563285828,0.435307115316391
1001,2022-09-28,0.0788033052879672,4.480571462656167,0.7963332004782783,0.31645569620253167,0,4.679118878981682,4.678658485412598,-0.0004603935690843386,2.957366704940796,-0.1855257898569107,0.6852861046791077,0.0,0.0,0.08227478712797165,0.4185645580291748
1002,2022-09-29,0.08310944611227777,3.8650270178292367,0.7959346353128737,0.3291139240506329,0,4.200346363021251,4.1994805335998535,-0.0008658294213974571,2.955871343612671,-0.1843758523464203,0.5195351839065552,0.0,0.0,0.08556577563285828,0.435307115316391
1003,2022-09-30,0.08706357152544664,3.526944766834835,0.7955360701474691,0.31645569620253167,0,3.9223619820595355,3.9218196868896484,-0.0005422951698870193,2.954375743865967,-0.1833219677209854,0.4285086393356323,0.0,0.0,0.08227478712797165,0.4185645580291748
1004,2022-10-01,0.09062140343544478,3.4709357376500547,0.7951375049820647,0.30379746835443033,0,3.8686259250030535,3.868427038192749,-0.00019888681030444388,2.9528801441192627,-0.18237602710723877,0.4134443998336792,0.0,0.0,0.07898379117250443,0.40182194113731384
1005,2022-10-02,0.09374241759882662,3.4393801608679704,0.7947389398166601,0.2911392405063291,0,3.8340287234086947,3.8341782093048096,0.00014948589611485374,2.9513845443725586,-0.18154871463775635,0.4049675762653351,0.0,0.0,0.0756928026676178,0.38507938385009766
1006,2022-10-03,0.09639027485511631,3.2153657909999405,0.7943403746512556,0.30379746835443033,0,3.666320523586891,3.666114091873169,-0.00020643171372203284,2.9498891830444336,-0.1808498501777649,0.3446632921695709,0.0,0.0,0.07898379117250443,0.40182194113731384
1007,2022-10-04,0.09853322831164468,2.821108396263033,0.793941809485851,0.2911392405063291,0,3.3431149793708115,3.343228340148926,0.00011336077811430201,2.9483935832977295,-0.1802876889705658,0.2385101020336151,0.0,0.0,0.0756928026676178,0.38507938385009766
1008,2022-10-05,0.10014450309787404,2.4484860189802458,0.7935432443204464,0.2784810126582279,0,3.036978503650884,3.03739857673645,0.00042007308556613054,2.9468979835510254,-0.17986942827701569,0.13817812502384186,0.0,0.0,0.07240181416273117,0.36833682656288147
1009,2022-10-06,0.10120264547340319,2.232519340119453,0.7931446791550419,0.26582278481012656,0,2.8549597820254826,2.855691432952881,0.0007316509273982419,2.9454023838043213,-0.17960065603256226,0.0800318568944931,0.0,0.0,0.06911081820726395,0.3515942096710205
1010,2022-10-07,0.10169183826440309,2.1160803494847573,0.7927461139896375,0.25316455696202533,0,2.7515716162736346,2.7526376247406006,0.0010660084669660286,2.943906784057617,-0.1794855296611786,0.048694461584091187,0.0,0.0,0.06581982970237732,0.3348516523838043
1011,2022-10-08,0.10160217981396658,1.933851331580286,0.7923475488242329,0.2405063291139241,0,2.595698749673279,2.597127676010132,0.001428926336852765,2.942411422729492,-0.17952662706375122,-0.0003494112752377987,0.0,0.0,0.06252884119749069,0.31810906529426575
1012,2022-10-09,0.10092992387065725,1.6061900703257348,0.7919489836588284,0.22784810126582278,0,2.324345000272388,2.326155185699463,0.0018101854270748952,2.940915822982788,-0.179724782705307,-0.08855022490024567,0.0,0.0,0.059237848967313766,0.3013664782047272
1013,2022-10-10,0.09967767809223071,1.2270440475621356,0.7915504184934238,0.2405063291139241,0,2.0320904411198986,2.0335917472839355,0.0015013061640369862,2.939420223236084,-0.18007922172546387,-0.19061535596847534,0.0,0.0,0.06252884119749069,0.31810906529426575
1014,2022-10-11,0.09785455912037755,0.9555824165699245,0.7911518533280192,0.22784810126582278,0,1.8048429166033912,1.806721568107605,0.0018786515042137353,2.93792462348938,-0.18058733642101288,-0.26368528604507446,0.0,0.0,0.059237848967313766,0.3013664782047272
1015,2022-10-12,0.09547630247140015,0.8369792434012668,0.7907532881626147,0.21518987341772156,0,1.6982576771112523,1.7005114555358887,0.0022537784246363657,2.936429262161255,-0.18124480545520782,-0.2955934405326843,0.0,0.0,0.05594685673713684,0.2846238911151886
1016,2022-10-13,0.09256532579867616,0.7530200802007996,0.7903547229972101,0.20253164556962022,0,1.6187389849587555,1.621368646621704,0.002629661662948646,2.934933662414551,-0.18204550445079803,-0.318172425031662,0.0,0.0,0.05265586078166962,0.26788130402565
1017,2022-10-14,0.0891507444000077,0.5597482758724301,0.7899561578318055,0.189873417721519,0,1.452549610244728,1.4555416107177734,0.0029920004730454863,2.9334380626678467,-0.1829814910888672,-0.370193749666214,0.0,0.0,0.04936487227678299,0.25113871693611145
1018,2022-10-15,0.08526833817748813,0.26169744081207147,0.789557592666401,0.20253164556962022,0,1.2234174563777342,1.226035237312317,0.0026177809345826475,2.9319424629211426,-0.18404312431812286,-0.4504479467868805,0.0,0.0,0.05265586078166962,0.26788130402565
1019,2022-10-16,0.08096046959482328,0.024777445632003237,0.7891590275009964,0.21518987341772156,0,1.0424220890857732,1.0445985794067383,0.0021764903209651187,2.9304471015930176,-0.18521879613399506,-0.5142641663551331,0.0,0.0,0.05594685673713684,0.2846238911151886
1020,2022-10-17,0.0762759525246337,5.137557046452912e-13,0.788760462335592,0.20253164556962022,0,1.008672872311497,1.0110455751419067,0.0023727028304096898,2.9289515018463135,-0.18649537861347198,-0.5209702253341675,0.0,0.0,0.05265586078166962,0.26788130402565
1021,2022-10-18,0.07126987222637704,0.14303765033511717,0.7883618971701875,0.21518987341772156,0,1.1269612790940173,1.1288433074951172,0.0018820284010998556,2.9274559020996094,-0.1878579556941986,-0.48248329758644104,0.0,0.0,0.05594685673713684,0.2846238911151886
1022,2022-10-19,0.06600335704750548,0.2402921098532021,0.7879633320047829,0.20253164556962022,0,1.1889004389612747,1.191049575805664,0.002149136844389332,2.9259603023529053,-0.18929003179073334,-0.45630308985710144,0.0,0.0,0.05265586078166962,0.26788130402565
1023,2022-10-20,0.06054330278781861,0.14736241875867528,0.7875647668393784,0.189873417721519,0,1.1008416019105596,1.1033389568328857,0.002497354922326167,2.9244649410247803,-0.190773606300354,-0.4813123345375061,0.0,0.0,0.04936487227678299,0.25113871693611145
1024,2022-10-21,0.05496205101399987,0.009921202110770855,0.7871662016739738,0.20253164556962022,0,0.997666171750268,0.9998466372489929,0.0021804654987249705,2.922969341278076,-0.1922890841960907,-0.5183013677597046,0.0,0.0,0.05265586078166962,0.26788130402565
1025,2022-10-22,0.04933702294839759,0.21799469843873848,0.7867676365085692,0.189873417721519,0,1.1464818432046573,1.1489583253860474,0.0024764821813900717,2.921473741531372,-0.1938156634569168,-0.46226879954338074,0.0,0.0,0.04936487227678299,0.25113871693611145
1026,2022-10-23,0.04375031088704362,1.0845881364181187,0.7863690713431647,0.17721518987341778,0,1.8130160725999755,1.8156379461288452,0.002621873528869667,2.919978141784668,-0.19533120095729828,-0.22894422709941864,0.0,0.0,0.046073880046606064,0.23439614474773407
1027,2022-10-24,0.038288229420072595,2.5180685820466393,0.7859705061777602,0.16455696202531644,0,2.9245284819953294,2.9271576404571533,0.0026291584618238772,2.918482780456543,-0.1968124508857727,0.15700191259384155,0.0,0.0,0.04278288781642914,0.2176535576581955
1028,2022-10-25,0.033040829031911856,3.998899759245205,0.7855719410123556,0.17721518987341778,0,4.092166615677443,4.094071388244629,0.0019047725671859084,2.916987180709839,-0.19823525846004486,0.5556888580322266,0.0,0.0,0.046073880046606064,0.23439614474773407
1029,2022-10-26,0.02810137494895837,4.916698310108057,0.7851733758469511,0.189873417721519,0,4.8167819898261115,4.8180389404296875,0.0012569506035760014,2.9154915809631348,-0.19957447052001953,0.8027745485305786,0.0,0.0,0.04936487227678299,0.25113871693611145
1030,2022-10-27,0.023565794371407156,4.999999999998533,0.7847748106815465,0.20253164556962022,0,4.8860844397134295,4.886836051940918,0.0007516122274884296,2.9139959812164307,-0.20080429315567017,0.8251705169677734,0.0,0.0,0.05265586078166962,0.26788130402565
1031,2022-10-28,0.019532095478538403,4.48057146265713,0.7843762455161419,0.189873417721519,0,4.463082777396152,4.464142322540283,0.001059545144131313,2.9125003814697266,-0.20189838111400604,0.6852861046791077,0.0,0.0,0.04936487227678299,0.25113871693611145
